,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,0
0,0.522,0.801,4.0,-3.641,1.0,0.0301,8.2e-06,0.0685,0.174,0.197,112.445,audio_features,5ibELGcXGqX5x9TWFeNPxY,spotify:track:5ibELGcXGqX5x9TWFeNPxY,https://api.spotify.com/v1/tracks/5ibELGcXGqX5x9TWFeNPxY,https://api.spotify.com/v1/audio-analysis/5ibELGcXGqX5x9TWFeNPxY,305707.0,4.0,
0,0.672,0.803,4.0,-4.693,1.0,0.0285,0.00753,0.0,0.0597,0.794,136.007,audio_features,5zhee6Apgg8QqeJObO4k1d,spotify:track:5zhee6Apgg8QqeJObO4k1d,https://api.spotify.com/v1/tracks/5zhee6Apgg8QqeJObO4k1d,https://api.spotify.com/v1/audio-analysis/5zhee6Apgg8QqeJObO4k1d,210733.0,4.0,
0,0.587,0.536,7.0,-11.248,1.0,0.0304,0.179,2.75e-05,0.305,0.59,117.498,audio_features,7HrzErXq3TsKOY1gmdIShB,spotify:track:7HrzErXq3TsKOY1gmdIShB,https://api.spotify.com/v1/tracks/7HrzErXq3TsKOY1gmdIShB,https://api.spotify.com/v1/audio-analysis/7HrzErXq3TsKOY1gmdIShB,301547.0,4.0,
0,0.725,0.583,1.0,-9.942,0.0,0.0427,0.3,0.000238,0.0665,0.762,79.984,audio_features,3yUcJwYu7fXAfqMj9krY6l,spotify:track:3yUcJwYu7fXAfqMj9krY6l,https://api.spotify.com/v1/tracks/3yUcJwYu7fXAfqMj9krY6l,https://api.spotify.com/v1/audio-analysis/3yUcJwYu7fXAfqMj9krY6l,218360.0,4.0,
0,0.345,0.634,7.0,-7.962,1.0,0.0432,0.00709,0.0418,0.0957,0.336,127.812,audio_features,2y8LHSFZuxQ89xAIJmxJYC,spotify:track:2y8LHSFZuxQ89xAIJmxJYC,https://api.spotify.com/v1/tracks/2y8LHSFZuxQ89xAIJmxJYC,https://api.spotify.com/v1/audio-analysis/2y8LHSFZuxQ89xAIJmxJYC,620126.0,4.0,
0,0.59,0.976,11.0,-4.866,0.0,0.0488,0.000154,0.293,0.155,0.686,114.996,audio_features,7FNIEfhhBlzsZFxCwI5Nwh,spotify:track:7FNIEfhhBlzsZFxCwI5Nwh,https://api.spotify.com/v1/tracks/7FNIEfhhBlzsZFxCwI5Nwh,https://api.spotify.com/v1/audio-analysis/7FNIEfhhBlzsZFxCwI5Nwh,213240.0,4.0,
0,0.331,0.55,0.0,-6.483,1.0,0.0272,0.605,3.96e-06,0.192,0.429,177.734,audio_features,70C4NyhjD5OZUMzvWZ3njJ,spotify:track:70C4NyhjD5OZUMzvWZ3njJ,https://api.spotify.com/v1/tracks/70C4NyhjD5OZUMzvWZ3njJ,https://api.spotify.com/v1/audio-analysis/70C4NyhjD5OZUMzvWZ3njJ,339000.0,3.0,
0,0.375,0.317,0.0,-11.741,0.0,0.0315,0.727,2.92e-05,0.123,0.12,112.003,audio_features,5Jt2AQv1c3RUF5ENtAYF1i,spotify:track:5Jt2AQv1c3RUF5ENtAYF1i,https://api.spotify.com/v1/tracks/5Jt2AQv1c3RUF5ENtAYF1i,https://api.spotify.com/v1/audio-analysis/5Jt2AQv1c3RUF5ENtAYF1i,295253.0,4.0,
0,0.739,0.829,0.0,-5.337,1.0,0.0346,0.00852,0.674,0.285,0.927,120.856,audio_features,22P9rbM3of2anwOn9kz520,spotify:track:22P9rbM3of2anwOn9kz520,https://api.spotify.com/v1/tracks/22P9rbM3of2anwOn9kz520,https://api.spotify.com/v1/audio-analysis/22P9rbM3of2anwOn9kz520,682867.0,4.0,
0,0.624,0.554,2.0,-8.113,1.0,0.0225,0.191,0.00131,0.299,0.311,97.031,audio_features,4gs07VlJST4bdxGbBsXVue,spotify:track:4gs07VlJST4bdxGbBsXVue,https://api.spotify.com/v1/tracks/4gs07VlJST4bdxGbBsXVue,https://api.spotify.com/v1/audio-analysis/4gs07VlJST4bdxGbBsXVue,269720.0,4.0,
0,0.434,0.324,7.0,-13.994,1.0,0.0289,0.0972,4.76e-05,0.0996,0.18,146.088,audio_features,75mx4MRQt4l7Gs49JSc6QV,spotify:track:75mx4MRQt4l7Gs49JSc6QV,https://api.spotify.com/v1/tracks/75mx4MRQt4l7Gs49JSc6QV,https://api.spotify.com/v1/audio-analysis/75mx4MRQt4l7Gs49JSc6QV,321173.0,4.0,
0,0.463,0.879,5.0,-3.456,0.0,0.0602,0.00116,1.14e-05,0.11,0.334,132.884,audio_features,2rRY9uu2SQge80Ifw58cfU,spotify:track:2rRY9uu2SQge80Ifw58cfU,https://api.spotify.com/v1/tracks/2rRY9uu2SQge80Ifw58cfU,https://api.spotify.com/v1/audio-analysis/2rRY9uu2SQge80Ifw58cfU,246867.0,4.0,
0,0.61,0.741,9.0,-7.915,1.0,0.0308,0.234,3.5e-05,0.0814,0.279,104.081,audio_features,4EEDZssGjSmobbSqJWZP0I,spotify:track:4EEDZssGjSmobbSqJWZP0I,https://api.spotify.com/v1/tracks/4EEDZssGjSmobbSqJWZP0I,https://api.spotify.com/v1/audio-analysis/4EEDZssGjSmobbSqJWZP0I,323240.0,4.0,
0,0.508,0.52,2.0,-6.32,1.0,0.0273,0.38,5.91e-06,0.117,0.233,138.782,audio_features,5P9EZpsQy7pBrxosDozOgZ,spotify:track:5P9EZpsQy7pBrxosDozOgZ,https://api.spotify.com/v1/tracks/5P9EZpsQy7pBrxosDozOgZ,https://api.spotify.com/v1/audio-analysis/5P9EZpsQy7pBrxosDozOgZ,242707.0,4.0,
0,0.356,0.634,5.0,-11.372,1.0,0.0371,0.237,3e-06,0.304,0.679,176.516,audio_features,4Mq8m1rgMittyGnP5ty36Q,spotify:track:4Mq8m1rgMittyGnP5ty36Q,https://api.spotify.com/v1/tracks/4Mq8m1rgMittyGnP5ty36Q,https://api.spotify.com/v1/audio-analysis/4Mq8m1rgMittyGnP5ty36Q,274960.0,4.0,
0,0.833,0.661,10.0,-7.595,0.0,0.101,0.273,0.000149,0.294,0.858,108.314,audio_features,6hpmTwgNCz81H2bFEREx29,spotify:track:6hpmTwgNCz81H2bFEREx29,https://api.spotify.com/v1/tracks/6hpmTwgNCz81H2bFEREx29,https://api.spotify.com/v1/audio-analysis/6hpmTwgNCz81H2bFEREx29,318800.0,4.0,
0,0.645,0.903,5.0,-10.587,0.0,0.0441,0.00188,0.799,0.147,0.61,135.977,audio_features,7reoZz80hQYuWtEn0Lsd0p,spotify:track:7reoZz80hQYuWtEn0Lsd0p,https://api.spotify.com/v1/tracks/7reoZz80hQYuWtEn0Lsd0p,https://api.spotify.com/v1/audio-analysis/7reoZz80hQYuWtEn0Lsd0p,222436.0,4.0,
0,0.541,0.571,7.0,-8.308,1.0,0.16,0.0123,1.55e-06,0.0933,0.73,77.335,audio_features,2wnsBaxrmkthIFAm6vqCuX,spotify:track:2wnsBaxrmkthIFAm6vqCuX,https://api.spotify.com/v1/tracks/2wnsBaxrmkthIFAm6vqCuX,https://api.spotify.com/v1/audio-analysis/2wnsBaxrmkthIFAm6vqCuX,289587.0,4.0,
0,0.46,0.664,2.0,-8.18,1.0,0.0588,0.0854,5.6e-06,0.675,0.171,116.958,audio_features,0Z2sSR7ioMV12ZBabPTLuc,spotify:track:0Z2sSR7ioMV12ZBabPTLuc,https://api.spotify.com/v1/tracks/0Z2sSR7ioMV12ZBabPTLuc,https://api.spotify.com/v1/audio-analysis/0Z2sSR7ioMV12ZBabPTLuc,285720.0,4.0,
0,0.615,0.395,7.0,-9.737,1.0,0.0247,0.0919,0.000132,0.146,0.345,90.007,audio_features,1buASziRLNHXcTVYFWZ8EK,spotify:track:1buASziRLNHXcTVYFWZ8EK,https://api.spotify.com/v1/tracks/1buASziRLNHXcTVYFWZ8EK,https://api.spotify.com/v1/audio-analysis/1buASziRLNHXcTVYFWZ8EK,253893.0,4.0,
0,0.606,0.646,8.0,-8.485,1.0,0.0489,0.231,0.00121,0.0471,0.79,86.771,audio_features,23YyyUiEZYlT3MkzpZhRbW,spotify:track:23YyyUiEZYlT3MkzpZhRbW,https://api.spotify.com/v1/tracks/23YyyUiEZYlT3MkzpZhRbW,https://api.spotify.com/v1/audio-analysis/23YyyUiEZYlT3MkzpZhRbW,258853.0,4.0,
0,0.544,0.355,5.0,-17.764,0.0,0.0479,0.0642,1.73e-05,0.117,0.746,81.525,audio_features,4RiC0i1VIybdCtTIVhqVVH,spotify:track:4RiC0i1VIybdCtTIVhqVVH,https://api.spotify.com/v1/tracks/4RiC0i1VIybdCtTIVhqVVH,https://api.spotify.com/v1/audio-analysis/4RiC0i1VIybdCtTIVhqVVH,295373.0,4.0,
0,0.579,0.466,2.0,-11.082,1.0,0.0292,0.503,0.00015,0.0994,0.437,115.015,audio_features,4QDQ4SbIkN2Ik16hGCZgqR,spotify:track:4QDQ4SbIkN2Ik16hGCZgqR,https://api.spotify.com/v1/tracks/4QDQ4SbIkN2Ik16hGCZgqR,https://api.spotify.com/v1/audio-analysis/4QDQ4SbIkN2Ik16hGCZgqR,250187.0,4.0,
0,0.652,0.338,9.0,-11.58,1.0,0.0367,0.486,5.9e-05,0.0744,0.392,116.881,audio_features,6dahFmHrgncgVJjsI1ws7e,spotify:track:6dahFmHrgncgVJjsI1ws7e,https://api.spotify.com/v1/tracks/6dahFmHrgncgVJjsI1ws7e,https://api.spotify.com/v1/audio-analysis/6dahFmHrgncgVJjsI1ws7e,279667.0,4.0,
0,0.575,0.727,2.0,-9.539,1.0,0.0281,0.00952,0.00754,0.054,0.504,97.995,audio_features,05vL56xSoxthM0r7IfcQjo,spotify:track:05vL56xSoxthM0r7IfcQjo,https://api.spotify.com/v1/tracks/05vL56xSoxthM0r7IfcQjo,https://api.spotify.com/v1/audio-analysis/05vL56xSoxthM0r7IfcQjo,270533.0,4.0,
0,0.281,0.779,7.0,-5.104,1.0,0.0514,0.0437,0.0,0.37,0.344,167.172,audio_features,08kTO4EW0jb07zNsCNM83w,spotify:track:08kTO4EW0jb07zNsCNM83w,https://api.spotify.com/v1/tracks/08kTO4EW0jb07zNsCNM83w,https://api.spotify.com/v1/audio-analysis/08kTO4EW0jb07zNsCNM83w,239173.0,4.0,
0,0.561,0.774,9.0,-10.564,1.0,0.0432,0.294,0.513,0.53,0.648,82.906,audio_features,4q6bSpQPptaC9uIqmu5GEw,spotify:track:4q6bSpQPptaC9uIqmu5GEw,https://api.spotify.com/v1/tracks/4q6bSpQPptaC9uIqmu5GEw,https://api.spotify.com/v1/audio-analysis/4q6bSpQPptaC9uIqmu5GEw,412253.0,4.0,
0,0.578,0.807,9.0,-8.078,1.0,0.0361,0.000974,0.000416,0.0526,0.384,110.053,audio_features,4BC2WQKrZdqMX6rHsvVbUy,spotify:track:4BC2WQKrZdqMX6rHsvVbUy,https://api.spotify.com/v1/tracks/4BC2WQKrZdqMX6rHsvVbUy,https://api.spotify.com/v1/audio-analysis/4BC2WQKrZdqMX6rHsvVbUy,226627.0,4.0,
0,0.561,0.577,1.0,-11.969,1.0,0.0309,0.0148,2.9e-05,0.127,0.207,126.128,audio_features,4nw1qsTYvzRMLsw9ELwHwh,spotify:track:4nw1qsTYvzRMLsw9ELwHwh,https://api.spotify.com/v1/tracks/4nw1qsTYvzRMLsw9ELwHwh,https://api.spotify.com/v1/audio-analysis/4nw1qsTYvzRMLsw9ELwHwh,213131.0,4.0,
0,0.509,0.584,0.0,-4.907,1.0,0.057,0.0368,9.96e-05,0.384,0.685,170.411,audio_features,6y20BV5L33R8YXM0YuI38N,spotify:track:6y20BV5L33R8YXM0YuI38N,https://api.spotify.com/v1/tracks/6y20BV5L33R8YXM0YuI38N,https://api.spotify.com/v1/audio-analysis/6y20BV5L33R8YXM0YuI38N,278747.0,4.0,
0,0.729,0.807,6.0,-7.324,0.0,0.0605,0.00568,0.658,0.0901,0.324,131.99,audio_features,0YDAD0Mlkb9fbt5mvNlQfQ,spotify:track:0YDAD0Mlkb9fbt5mvNlQfQ,https://api.spotify.com/v1/tracks/0YDAD0Mlkb9fbt5mvNlQfQ,https://api.spotify.com/v1/audio-analysis/0YDAD0Mlkb9fbt5mvNlQfQ,321840.0,4.0,
0,0.44,0.884,1.0,-7.728,1.0,0.0382,0.000126,0.0136,0.0691,0.0802,137.991,audio_features,1XoJ9ITIpZ53EQFS8cxLpu,spotify:track:1XoJ9ITIpZ53EQFS8cxLpu,https://api.spotify.com/v1/tracks/1XoJ9ITIpZ53EQFS8cxLpu,https://api.spotify.com/v1/audio-analysis/1XoJ9ITIpZ53EQFS8cxLpu,223627.0,4.0,
0,0.635,0.498,11.0,-9.62,1.0,0.0268,0.0583,0.0103,0.117,0.576,106.984,audio_features,7eaPCOybgKSjvX7ptXLZNO,spotify:track:7eaPCOybgKSjvX7ptXLZNO,https://api.spotify.com/v1/tracks/7eaPCOybgKSjvX7ptXLZNO,https://api.spotify.com/v1/audio-analysis/7eaPCOybgKSjvX7ptXLZNO,346467.0,4.0,
0,0.471,0.758,7.0,-8.308,0.0,0.0401,0.0317,0.514,0.199,0.558,125.791,audio_features,14z3RzUHeZQgtpOlSYvmZD,spotify:track:14z3RzUHeZQgtpOlSYvmZD,https://api.spotify.com/v1/tracks/14z3RzUHeZQgtpOlSYvmZD,https://api.spotify.com/v1/audio-analysis/14z3RzUHeZQgtpOlSYvmZD,408827.0,4.0,
0,0.714,0.642,8.0,-10.241,0.0,0.0868,0.00251,0.887,0.186,0.102,137.834,audio_features,4dFsZLGVr40S9veNWXBCoe,spotify:track:4dFsZLGVr40S9veNWXBCoe,https://api.spotify.com/v1/tracks/4dFsZLGVr40S9veNWXBCoe,https://api.spotify.com/v1/audio-analysis/4dFsZLGVr40S9veNWXBCoe,177027.0,4.0,
0,0.608,0.37,7.0,-9.207,1.0,0.0306,0.844,1.87e-05,0.112,0.349,127.631,audio_features,3lyLqIn8mybyEFTs8JJaLf,spotify:track:3lyLqIn8mybyEFTs8JJaLf,https://api.spotify.com/v1/tracks/3lyLqIn8mybyEFTs8JJaLf,https://api.spotify.com/v1/audio-analysis/3lyLqIn8mybyEFTs8JJaLf,225907.0,4.0,
0,0.352,0.829,5.0,-4.892,0.0,0.0348,0.121,0.0668,0.183,0.866,73.532,audio_features,2ryzRyUHCjy9KME8QJsGuu,spotify:track:2ryzRyUHCjy9KME8QJsGuu,https://api.spotify.com/v1/tracks/2ryzRyUHCjy9KME8QJsGuu,https://api.spotify.com/v1/audio-analysis/2ryzRyUHCjy9KME8QJsGuu,191853.0,4.0,
0,0.592,0.835,7.0,-8.475,1.0,0.032,0.0393,0.209,0.665,0.703,114.436,audio_features,0j5FJJOmmnXPd0XajFWkMF,spotify:track:0j5FJJOmmnXPd0XajFWkMF,https://api.spotify.com/v1/tracks/0j5FJJOmmnXPd0XajFWkMF,https://api.spotify.com/v1/audio-analysis/0j5FJJOmmnXPd0XajFWkMF,308427.0,4.0,
0,0.535,0.725,8.0,-5.861,0.0,0.0302,0.013,0.0,0.156,0.509,122.84,audio_features,4QRkCwqwHFaZ7xeoR9CHL6,spotify:track:4QRkCwqwHFaZ7xeoR9CHL6,https://api.spotify.com/v1/tracks/4QRkCwqwHFaZ7xeoR9CHL6,https://api.spotify.com/v1/audio-analysis/4QRkCwqwHFaZ7xeoR9CHL6,218840.0,1.0,
0,0.52,0.875,9.0,-8.075,1.0,0.151,0.0215,0.03,0.0709,0.887,169.214,audio_features,3xxBAMUVusDLjLFwwL9qoY,spotify:track:3xxBAMUVusDLjLFwwL9qoY,https://api.spotify.com/v1/tracks/3xxBAMUVusDLjLFwwL9qoY,https://api.spotify.com/v1/audio-analysis/3xxBAMUVusDLjLFwwL9qoY,233067.0,4.0,
0,0.585,0.831,7.0,-6.206,0.0,0.0453,0.244,4.64e-06,0.0539,0.701,137.271,audio_features,25OUeDZIDX1UIQlsrWcCgc,spotify:track:25OUeDZIDX1UIQlsrWcCgc,https://api.spotify.com/v1/tracks/25OUeDZIDX1UIQlsrWcCgc,https://api.spotify.com/v1/audio-analysis/25OUeDZIDX1UIQlsrWcCgc,308760.0,4.0,
0,0.68,0.248,1.0,-17.465,0.0,0.0328,0.696,8.88e-06,0.0839,0.812,112.806,audio_features,5atQ2haKP5LT65WM0KUts3,spotify:track:5atQ2haKP5LT65WM0KUts3,https://api.spotify.com/v1/tracks/5atQ2haKP5LT65WM0KUts3,https://api.spotify.com/v1/audio-analysis/5atQ2haKP5LT65WM0KUts3,310160.0,4.0,
0,0.78,0.954,10.0,-3.688,1.0,0.0478,0.00785,0.9,0.115,0.646,130.023,audio_features,6wzEFNm0GFYvscSDIRGJWf,spotify:track:6wzEFNm0GFYvscSDIRGJWf,https://api.spotify.com/v1/tracks/6wzEFNm0GFYvscSDIRGJWf,https://api.spotify.com/v1/audio-analysis/6wzEFNm0GFYvscSDIRGJWf,302455.0,4.0,
0,0.531,0.909,11.0,-4.236,1.0,0.034,0.0175,0.0,0.231,0.814,97.546,audio_features,1Dr1fXbc2IxaK1Mu8P8Khz,spotify:track:1Dr1fXbc2IxaK1Mu8P8Khz,https://api.spotify.com/v1/tracks/1Dr1fXbc2IxaK1Mu8P8Khz,https://api.spotify.com/v1/audio-analysis/1Dr1fXbc2IxaK1Mu8P8Khz,178000.0,4.0,
0,0.4,0.267,10.0,-12.488,1.0,0.0323,0.744,0.00734,0.103,0.0872,144.799,audio_features,4TOMI010Sd4ZAX4aZ5TS85,spotify:track:4TOMI010Sd4ZAX4aZ5TS85,https://api.spotify.com/v1/tracks/4TOMI010Sd4ZAX4aZ5TS85,https://api.spotify.com/v1/audio-analysis/4TOMI010Sd4ZAX4aZ5TS85,225000.0,3.0,
0,0.676,0.452,2.0,-7.283,1.0,0.0265,0.494,1.89e-06,0.08,0.345,113.899,audio_features,5ImoRAws2ni1qYWrLR7sqi,spotify:track:5ImoRAws2ni1qYWrLR7sqi,https://api.spotify.com/v1/tracks/5ImoRAws2ni1qYWrLR7sqi,https://api.spotify.com/v1/audio-analysis/5ImoRAws2ni1qYWrLR7sqi,242573.0,4.0,
0,0.4,0.747,6.0,-9.438,1.0,0.045,0.163,0.0,0.0774,0.674,203.396,audio_features,1cItNpcJskTVETprljc7HV,spotify:track:1cItNpcJskTVETprljc7HV,https://api.spotify.com/v1/tracks/1cItNpcJskTVETprljc7HV,https://api.spotify.com/v1/audio-analysis/1cItNpcJskTVETprljc7HV,219289.0,4.0,
0,0.362,0.499,4.0,-6.182,1.0,0.0313,0.00235,0.0,0.16,0.389,170.702,audio_features,2D13EpeYm3hgbKQlLPchg3,spotify:track:2D13EpeYm3hgbKQlLPchg3,https://api.spotify.com/v1/tracks/2D13EpeYm3hgbKQlLPchg3,https://api.spotify.com/v1/audio-analysis/2D13EpeYm3hgbKQlLPchg3,253973.0,3.0,
0,0.488,0.84,2.0,-4.626,1.0,0.0356,0.000395,1.21e-06,0.346,0.559,127.862,audio_features,2fdfsGuqb6SBX5ocoBWHUd,spotify:track:2fdfsGuqb6SBX5ocoBWHUd,https://api.spotify.com/v1/tracks/2fdfsGuqb6SBX5ocoBWHUd,https://api.spotify.com/v1/audio-analysis/2fdfsGuqb6SBX5ocoBWHUd,197800.0,4.0,
0,0.618,0.938,9.0,-3.442,1.0,0.0456,0.0179,0.0,0.167,0.875,91.455,audio_features,3ZOEytgrvLwQaqXreDs2Jx,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,https://api.spotify.com/v1/tracks/3ZOEytgrvLwQaqXreDs2Jx,https://api.spotify.com/v1/audio-analysis/3ZOEytgrvLwQaqXreDs2Jx,269000.0,4.0,
0,0.426,0.871,8.0,-3.847,1.0,0.05,0.0181,0.000152,0.961,0.46,95.536,audio_features,1bV0MQHy9iO1QoEMQpWIiC,spotify:track:1bV0MQHy9iO1QoEMQpWIiC,https://api.spotify.com/v1/tracks/1bV0MQHy9iO1QoEMQpWIiC,https://api.spotify.com/v1/audio-analysis/1bV0MQHy9iO1QoEMQpWIiC,296368.0,4.0,
0,0.602,0.732,2.0,-8.29,1.0,0.0282,0.36,0.000314,0.0755,0.411,129.355,audio_features,4JAFyW6oZV6DIADeV619QG,spotify:track:4JAFyW6oZV6DIADeV619QG,https://api.spotify.com/v1/tracks/4JAFyW6oZV6DIADeV619QG,https://api.spotify.com/v1/audio-analysis/4JAFyW6oZV6DIADeV619QG,312773.0,4.0,
0,0.619,0.855,7.0,-4.164,1.0,0.0376,0.000247,0.00292,0.0318,0.935,127.671,audio_features,3rcjhifzy0XkdBHXL3xsfr,spotify:track:3rcjhifzy0XkdBHXL3xsfr,https://api.spotify.com/v1/tracks/3rcjhifzy0XkdBHXL3xsfr,https://api.spotify.com/v1/audio-analysis/3rcjhifzy0XkdBHXL3xsfr,216160.0,4.0,
0,0.517,0.89,9.0,-4.033,1.0,0.0539,0.005,1.47e-05,0.0824,0.632,118.009,audio_features,4iihDHIoKZdOeOW1kFDUtR,spotify:track:4iihDHIoKZdOeOW1kFDUtR,https://api.spotify.com/v1/tracks/4iihDHIoKZdOeOW1kFDUtR,https://api.spotify.com/v1/audio-analysis/4iihDHIoKZdOeOW1kFDUtR,214333.0,4.0,
0,0.698,0.701,7.0,-7.629,1.0,0.0288,0.173,9.16e-06,0.0768,0.899,103.026,audio_features,7pLPpTvMosiIheeOOr13TZ,spotify:track:7pLPpTvMosiIheeOOr13TZ,https://api.spotify.com/v1/tracks/7pLPpTvMosiIheeOOr13TZ,https://api.spotify.com/v1/audio-analysis/7pLPpTvMosiIheeOOr13TZ,201640.0,4.0,
0,0.55,0.765,7.0,-8.684,1.0,0.0287,4.76e-06,0.873,0.132,0.419,139.46,audio_features,3qLZ866ZfaK0B0R5FIqXLG,spotify:track:3qLZ866ZfaK0B0R5FIqXLG,https://api.spotify.com/v1/tracks/3qLZ866ZfaK0B0R5FIqXLG,https://api.spotify.com/v1/audio-analysis/3qLZ866ZfaK0B0R5FIqXLG,252533.0,4.0,
0,0.554,0.82,2.0,-5.035,1.0,0.0296,0.0186,4.91e-05,0.161,0.752,79.147,audio_features,16gvJsVyauI16RqmOrwJJk,spotify:track:16gvJsVyauI16RqmOrwJJk,https://api.spotify.com/v1/tracks/16gvJsVyauI16RqmOrwJJk,https://api.spotify.com/v1/audio-analysis/16gvJsVyauI16RqmOrwJJk,228933.0,4.0,
0,0.331,0.558,2.0,-5.506,1.0,0.031,0.0689,1.96e-06,0.124,0.0985,150.19,audio_features,0SlpFHdk4UHBDzCEoXzy14,spotify:track:0SlpFHdk4UHBDzCEoXzy14,https://api.spotify.com/v1/tracks/0SlpFHdk4UHBDzCEoXzy14,https://api.spotify.com/v1/audio-analysis/0SlpFHdk4UHBDzCEoXzy14,303120.0,4.0,
0,0.627,0.849,9.0,-10.61,0.0,0.0309,0.137,0.0,0.319,0.817,125.058,audio_features,5Xhqe9xu6bKRSqLj1mS1SB,spotify:track:5Xhqe9xu6bKRSqLj1mS1SB,https://api.spotify.com/v1/tracks/5Xhqe9xu6bKRSqLj1mS1SB,https://api.spotify.com/v1/audio-analysis/5Xhqe9xu6bKRSqLj1mS1SB,256227.0,4.0,
0,0.498,0.862,7.0,-6.02,0.0,0.0589,0.000313,0.00941,0.352,0.47,128.034,audio_features,3aQz0z86zrKjd1mcZlonxE,spotify:track:3aQz0z86zrKjd1mcZlonxE,https://api.spotify.com/v1/tracks/3aQz0z86zrKjd1mcZlonxE,https://api.spotify.com/v1/audio-analysis/3aQz0z86zrKjd1mcZlonxE,192294.0,4.0,
0,0.481,0.332,0.0,-10.153,1.0,0.0311,0.0264,0.000211,0.279,0.184,147.625,audio_features,7ETa4yUUHberyWTkItsZoQ,spotify:track:7ETa4yUUHberyWTkItsZoQ,https://api.spotify.com/v1/tracks/7ETa4yUUHberyWTkItsZoQ,https://api.spotify.com/v1/audio-analysis/7ETa4yUUHberyWTkItsZoQ,207893.0,4.0,
0,0.847,0.599,5.0,-11.607,0.0,0.0422,0.0559,0.00483,0.192,0.873,119.997,audio_features,5Lno0hPhvo7BzXVLQzDIS3,spotify:track:5Lno0hPhvo7BzXVLQzDIS3,https://api.spotify.com/v1/tracks/5Lno0hPhvo7BzXVLQzDIS3,https://api.spotify.com/v1/audio-analysis/5Lno0hPhvo7BzXVLQzDIS3,432893.0,4.0,
0,0.396,0.455,9.0,-13.197,1.0,0.036,0.41,1.15e-06,0.0685,0.434,156.48,audio_features,12h3ZVYHOEMLBA3NDo5zGd,spotify:track:12h3ZVYHOEMLBA3NDo5zGd,https://api.spotify.com/v1/tracks/12h3ZVYHOEMLBA3NDo5zGd,https://api.spotify.com/v1/audio-analysis/12h3ZVYHOEMLBA3NDo5zGd,270573.0,4.0,
0,0.56,0.705,2.0,-6.761,1.0,0.0498,0.772,0.00259,0.264,0.501,122.456,audio_features,2kUzt5LsTUR0ggquP7O3eN,spotify:track:2kUzt5LsTUR0ggquP7O3eN,https://api.spotify.com/v1/tracks/2kUzt5LsTUR0ggquP7O3eN,https://api.spotify.com/v1/audio-analysis/2kUzt5LsTUR0ggquP7O3eN,243547.0,4.0,
0,0.74,0.88,0.0,-7.693,1.0,0.0624,0.0434,0.00803,0.341,0.707,108.899,audio_features,0nQLxiNGbbUoSGrxksETLm,spotify:track:0nQLxiNGbbUoSGrxksETLm,https://api.spotify.com/v1/tracks/0nQLxiNGbbUoSGrxksETLm,https://api.spotify.com/v1/audio-analysis/0nQLxiNGbbUoSGrxksETLm,228994.0,4.0,
0,0.54,0.621,7.0,-13.165,1.0,0.0369,0.00292,0.00287,0.367,0.195,130.202,audio_features,5NN5MQyE3Lo91zAEHpGa7S,spotify:track:5NN5MQyE3Lo91zAEHpGa7S,https://api.spotify.com/v1/tracks/5NN5MQyE3Lo91zAEHpGa7S,https://api.spotify.com/v1/audio-analysis/5NN5MQyE3Lo91zAEHpGa7S,208133.0,4.0,
0,0.711,0.74,10.0,-7.776,0.0,0.0361,0.258,0.0111,0.104,0.639,143.053,audio_features,2X9fsxb6O6bYEopJYmUbNC,spotify:track:2X9fsxb6O6bYEopJYmUbNC,https://api.spotify.com/v1/tracks/2X9fsxb6O6bYEopJYmUbNC,https://api.spotify.com/v1/audio-analysis/2X9fsxb6O6bYEopJYmUbNC,231480.0,4.0,
0,0.885,0.664,1.0,-11.795,1.0,0.0524,0.145,0.0483,0.0767,0.906,121.632,audio_features,3K7Q9PHUWPTaknlbFPThn2,spotify:track:3K7Q9PHUWPTaknlbFPThn2,https://api.spotify.com/v1/tracks/3K7Q9PHUWPTaknlbFPThn2,https://api.spotify.com/v1/audio-analysis/3K7Q9PHUWPTaknlbFPThn2,298867.0,4.0,
0,0.348,0.635,4.0,-6.836,1.0,0.0386,0.0932,0.0,0.126,0.144,87.974,audio_features,0ZLBD6hHGN9LYOtNlu2n8e,spotify:track:0ZLBD6hHGN9LYOtNlu2n8e,https://api.spotify.com/v1/tracks/0ZLBD6hHGN9LYOtNlu2n8e,https://api.spotify.com/v1/audio-analysis/0ZLBD6hHGN9LYOtNlu2n8e,306240.0,3.0,
0,0.515,0.805,5.0,-4.491,1.0,0.0345,0.00993,1.57e-05,0.419,0.743,101.161,audio_features,5xGsNXXTu545MWoeuFfjxT,spotify:track:5xGsNXXTu545MWoeuFfjxT,https://api.spotify.com/v1/tracks/5xGsNXXTu545MWoeuFfjxT,https://api.spotify.com/v1/audio-analysis/5xGsNXXTu545MWoeuFfjxT,194618.0,4.0,
